qid,granite_dense,bm25,hybrid_granite_bm25,convex_hybrid_granite_bm25
PLAIN-2690,0.15537907391531905,0.0,0.0,0.13956838328637605
PLAIN-270,0.0,0.0,0.0,0.0
PLAIN-2700,0.4421737401252939,0.3066803587003303,0.4800684149182563,0.4837869006383635
PLAIN-2710,0.0,0.0,0.0,0.0
PLAIN-2720,0.0,0.0,0.0,0.0
PLAIN-2730,0.33444708645773824,0.23170768250378496,0.31289386385750284,0.41059369018911085
PLAIN-2740,0.034019538049805745,0.0,0.0,0.0
PLAIN-2750,0.31516255047698366,0.23992089480238082,0.2032389337527008,0.24936270394794902
PLAIN-2760,0.6217654667311627,0.08612792629011655,0.24559324971596427,0.5298876964746808
PLAIN-2770,0.08879873949105598,0.0,0.04068375609634695,0.07037133610231527
PLAIN-2780,0.42471500406299667,0.5647652605605432,0.5140079616794343,0.5053401232385988
PLAIN-2790,0.7730006051098631,0.702728403557943,0.7631925784528223,0.7534494445524138
PLAIN-280,0.4690000933206748,0.22009176629808017,0.37185395737611554,0.4690000933206748
PLAIN-2800,0.2669507571941387,0.0,0.09508977831648076,0.2669507571941387
PLAIN-2810,0.0,0.0,0.0,0.0
PLAIN-2820,0.19004688335796713,0.0,0.13539213147917573,0.16369747519436975
PLAIN-2830,0.21398626473452756,0.14606834984270645,0.16958010263680806,0.21398626473452756
PLAIN-2840,0.0,0.0,0.0,0.0
PLAIN-2850,0.6387878864795979,0.6387878864795979,0.6387878864795979,0.6387878864795979
PLAIN-2860,0.8670870086853021,0.7606220037494031,0.8670870086853021,0.8670870086853021
PLAIN-2870,0.5974004989549763,0.5758211900829147,0.6174886499090687,0.5974004989549763
PLAIN-2880,0.415617447187586,0.0,0.036831869957267185,0.25385137482917813
PLAIN-2890,0.777747077360283,0.9636050417842176,0.923326910223412,0.777747077360283
PLAIN-2900,0.0,0.0,0.0,0.0
PLAIN-291,0.6871952210980248,0.4690000933206748,0.4690000933206748,0.6110191504983019
PLAIN-2910,0.43929373490672136,0.2406871186625798,0.3197469218992891,0.3197469218992891
PLAIN-2920,0.0,0.0,0.0,0.0
PLAIN-2930,0.933745776545611,0.9266360779006401,0.933745776545611,0.933745776545611
PLAIN-2940,0.23365080824310533,0.424926013816671,0.4697557950008693,0.4447551423209717
PLAIN-2950,0.0,0.0,0.0,0.0
PLAIN-2960,0.0,0.0,0.0,0.0
PLAIN-2970,0.8521705090845474,0.3241295975188817,0.6830838076905166,0.8512360941594274
PLAIN-2981,0.3079834593168982,0.3257192188287456,0.6105858728157117,0.43331447615179947
PLAIN-2991,0.6131471927654584,0.0,0.38685280723454163,0.6131471927654584
PLAIN-3001,0.6771264265132065,0.6968732710362916,0.7105736166072235,0.721537885454939
PLAIN-3014,0.3589542101716347,0.3589542101716347,0.3589542101716347,0.3589542101716347
PLAIN-3026,0.24377484748737527,0.2558209594125084,0.22471947398559278,0.24377484748737527
PLAIN-3037,0.0,0.0,0.0,0.0
PLAIN-3053,0.16716045496620227,0.46927872602275644,0.46927872602275644,0.46927872602275644
PLAIN-3063,0.0,0.0,0.0,0.0
PLAIN-307,0.727329844310522,0.7534494445524138,0.8205228949141826,0.8236998933965709
PLAIN-3074,0.11004588314904008,0.0,0.0,0.13886244387355454
PLAIN-3085,0.3971921948634016,0.13886244387355454,0.27454788926472085,0.3971921948634016
PLAIN-3097,0.3222722491219547,0.22009176629808017,0.31488013066763093,0.42838543210841196
PLAIN-3116,0.13886244387355454,0.0,0.09478836436955078,0.13886244387355454
PLAIN-3131,0.727329844310522,1.0,1.0,1.0
PLAIN-3141,1.0,1.0,1.0,1.0
PLAIN-3151,0.6863219231453965,0.4209088765951527,0.54177244194881,0.6530492158063836
