qid,granite_dense,granite_small_dense,bm25,st_dense,gte_dense,e5_dense,bge_dense,hybrid_granite_bm25,hybrid_granite_small_bm25,granite_rerank,granite_small_rerank,hybrid_granite_bm25_rerank
PLAIN-1419,0.642186726668901,0.501749354207772,0.5670429581667766,0.40350157154648025,0.42838543210841196,0.4690000933206748,0.33013764944712026,0.6994739030813919,0.642186726668901,0.6325414799409712,0.7059054020403313,0.7059054020403313
PLAIN-1429,0.0,0.0,0.0,0.19342640361727081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLAIN-143,0.09478836436955078,0.11004588314904008,0.09478836436955078,0.22009176629808017,0.13886244387355454,0.22009176629808017,0.13886244387355454,0.22009176629808017,0.22009176629808017,0.2863459897524692,0.28952298823485745,0.2863459897524692
PLAIN-1441,0.7222954974312066,0.7007731679885374,0.3398414932237254,0.2934556883974402,0.6489315753318465,0.5541432109622958,0.6274092458891772,0.6177639991612475,0.5988751049740155,0.7222954974312066,0.727329844310522,0.7222954974312066
PLAIN-1453,0.11004588314904008,0.0,0.08514311764162098,0.0,0.07839826897867533,0.22009176629808017,0.0,0.13886244387355454,0.07839826897867533,0.13886244387355454,0.22009176629808017,0.13886244387355454
PLAIN-1463,0.0,0.0,0.0,0.0,0.0,0.22009176629808017,0.0,0.0,0.0,0.0,0.0,0.0
PLAIN-1473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLAIN-1485,0.44615333764087994,0.3391602052736161,0.4599715079731103,0.3391602052736161,0.3391602052736161,0.3391602052736161,0.3391602052736161,0.5531464700081437,0.5531464700081437,0.5531464700081437,0.5531464700081437,0.5531464700081437
PLAIN-1496,0.6049444897881109,0.6826095104174073,0.25543736465814,0.17947710508581735,0.37381686745924636,0.4471042634733492,0.4015257689924452,0.4908316849553005,0.508105691072975,0.3259539356453839,0.3700246370849258,0.3259539356453839
PLAIN-1506,0.0,0.0,0.0,0.3340514446642156,0.34181895781690264,0.28952298823485745,0.20248323207250624,0.0,0.0,0.0,0.0,0.0
PLAIN-1516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLAIN-1527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLAIN-153,0.5423640154200349,0.3030820301798826,0.23047380976071707,0.2687374555268953,0.3633412872595719,0.5894280199323518,0.5837154733670049,0.4826366372598628,0.22793826167775827,0.47842151728792726,0.5298982599625925,0.47842151728792726
PLAIN-1537,0.3471357245055706,0.522032859637427,0.5100691314582919,0.7909506325094737,0.5252098581198152,0.38541299932114065,0.5964984284535195,0.4412851793128928,0.5330752584449808,0.4729327934832575,0.5455206287241073,0.4729327934832575
PLAIN-1547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLAIN-1557,0.5087403079104241,0.5531464700081437,0.5531464700081437,0.3156484524795145,0.4599715079731103,0.38356636737133565,0.5531464700081437,0.5531464700081437,0.5531464700081437,0.5531464700081437,0.5531464700081437,0.5531464700081437
PLAIN-1568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLAIN-1579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLAIN-1590,0.11004588314904008,0.07839826897867533,0.0,0.0,0.0,0.0,0.0,0.07839826897867533,0.0,0.0,0.0,0.0
PLAIN-1601,0.4346298575932762,0.6530488081313035,0.0,0.20483424751859086,0.3125291152215463,0.11004588314904008,0.17993148201117176,0.22476126319537007,0.2742654694553681,0.13886244387355454,0.13886244387355454,0.13886244387355454
PLAIN-1611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLAIN-1621,0.0,0.0,0.0,0.0,0.1208113026994942,0.0,0.4703652827859579,0.0,0.0,0.0,0.0,0.0
PLAIN-1635,0.6086182388744239,0.5473983622993502,0.43735247915031,0.5805254740265448,0.6206692160301603,0.6246855320885494,0.6557626778386462,0.5173633627401372,0.5199967979955745,0.6218793960627695,0.6056113032143304,0.6218793960627695
PLAIN-1645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLAIN-165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLAIN-1656,0.1736666713479918,0.2051166673279436,0.20483424751859086,0.15457433957839825,0.3531437764338092,0.27191445400928355,0.28165758790969186,0.18340980524840012,0.17947710508581735,0.2082936658103318,0.2082936658103318,0.2082936658103318
PLAIN-1667,0.25264076317831785,0.35593434292551823,0.15514952592378176,0.30553379432601485,0.35593434292551823,0.10327064981393906,0.3511643449202447,0.3042760880852874,0.271697825266151,0.28339660873566963,0.28339660873566963,0.28339660873566963
PLAIN-1679,0.7089004727756366,0.74679665508083,0.13347537859706934,0.7623958423361425,0.799064540904008,0.6708298207508385,0.6204886361503895,0.4784013220692193,0.43152453020089276,0.645895442026197,0.645895442026197,0.645895442026197
PLAIN-1690,0.5289638450374726,0.31516255047698366,0.16421958630632802,0.30052609691860804,0.4163824138054737,0.29659339675602525,0.2781981696179509,0.42257499837058643,0.2984900352767555,0.5795003533950692,0.5795003533950692,0.5795003533950692
PLAIN-1700,0.5105898475546079,0.4968199688024519,0.33895354522071425,0.3540033455930448,0.44805649601962205,0.5704462703696547,0.5426223534580333,0.44572059313847134,0.41286505130491835,0.30918043774095905,0.30918043774095905,0.30918043774095905
PLAIN-1710,0.2811784572776439,0.13347537859706934,0.4353779326463506,0.1736554712373934,0.2842909175692488,0.04018009264032403,0.4294650796358368,0.5653295545122432,0.3291825419078799,0.3686402433478159,0.30190255404928124,0.3686402433478159
PLAIN-1721,0.10972431200457415,0.31032086571924206,0.12652791809394925,0.5569132969787418,0.3366349180654831,0.11426609590558233,0.14684304092455927,0.16347782479468276,0.2394906845487749,0.13521046138463966,0.13521046138463966,0.13521046138463966
