qid,granite_dense,gte_dense,bm25
1273,0.08695652173913045,0.08333333333333333,0.0
1274,0.18604651162790695,0.2222222222222222,0.18604651162790695
1275,0.09230769230769231,0.08823529411764706,0.06976744186046512
1276,0.05882352941176471,0.05882352941176471,0.2857142857142857
1277,0.0625,0.0625,0.034482758620689655
1278,0.0,0.07142857142857142,0.0
1279,0.15789473684210528,0.14634146341463414,0.14634146341463414
128,0.07999999999999999,0.0625,0.0
1280,0.05128205128205127,0.031746031746031744,0.02173913043478261
1281,0.125,0.125,0.11764705882352941
1282,0.08571428571428572,0.0821917808219178,0.0
1283,0.0,0.0,0.0
1284,0.1276595744680851,0.14634146341463414,0.14634146341463414
1285,0.0,0.14814814814814814,0.0
1286,0.047619047619047616,0.0,0.0
1287,0.1142857142857143,0.1142857142857143,0.3636363636363636
1288,0.0,0.0,0.0
1289,0.1,0.07407407407407407,0.1081081081081081
129,0.17647058823529413,0.17647058823529413,0.10714285714285715
1290,0.024096385542168676,0.01226993865030675,0.02395209580838323
1291,0.0,0.0,0.0
1292,0.02247191011235955,0.0,0.05882352941176471
1293,0.3157894736842105,0.33333333333333337,0.0
1294,0.0,0.0,0.0
1295,0.0,0.0625,0.0
1296,0.037037037037037035,0.025641025641025647,0.07407407407407407
1297,0.0625,0.1111111111111111,0.0
1298,0.04347826086956522,0.0,0.06451612903225806
1299,0.04545454545454545,0.04878048780487806,0.0
13,0.052631578947368425,0.047619047619047616,0.028571428571428574
130,0.0,0.08695652173913045,0.08888888888888888
1300,0.0,0.0,0.0
1301,0.17391304347826084,0.07547169811320753,0.1702127659574468
1302,0.09756097560975609,0.09302325581395349,0.052631578947368425
1303,0.024999999999999998,0.034482758620689655,0.031746031746031744
1304,0.0,0.036036036036036036,0.029850746268656712
1305,0.0,0.043010752688172046,0.0
1306,0.05882352941176471,0.0,0.0
1307,0.048780487804878044,0.047058823529411764,0.0
1308,0.14285714285714288,0.08888888888888888,0.3636363636363636
1309,0.022727272727272728,0.018518518518518517,0.016949152542372878
131,0.08163265306122448,0.06060606060606061,0.08333333333333333
1310,0.0,0.034482758620689655,0.028368794326241138
1311,0.05405405405405406,0.0821917808219178,0.06060606060606061
1312,0.0,0.0,0.044444444444444446
1313,0.03571428571428572,0.031746031746031744,0.015873015873015872
1314,0.1,0.1,0.0625
1315,0.14814814814814814,0.1111111111111111,0.25
1316,0.05128205128205127,0.05128205128205127,0.02777777777777778
1317,0.034482758620689655,0.04,0.14634146341463414
1318,0.1111111111111111,0.1111111111111111,0.03508771929824561
1319,0.0,0.025974025974025976,0.017699115044247787
132,0.05714285714285715,0.0425531914893617,0.0
1320,0.0196078431372549,0.0,0.0
1321,0.0,0.0,0.0
1322,0.010695187165775402,0.018018018018018018,0.0392156862745098
1323,0.08888888888888888,0.0909090909090909,0.0
1324,0.05479452054794521,0.025641025641025637,0.020833333333333336
1325,0.0,0.0,0.0
1326,0.0125,0.018691588785046728,0.014814814814814814
1327,0.08888888888888888,0.2857142857142857,0.03278688524590164
1328,0.08888888888888889,0.09302325581395349,0.1090909090909091
1329,0.1111111111111111,0.1142857142857143,0.07547169811320754
133,0.0,0.0,0.0
1330,0.0,0.0,0.0
1331,0.05673758865248227,0.07999999999999999,0.06896551724137932
1332,0.08888888888888888,0.08695652173913045,0.21052631578947367
1333,0.0,0.020618556701030924,0.0
1334,0.13636363636363635,0.16666666666666669,0.0
1335,0.017699115044247787,0.012422360248447206,0.0
1336,0.0,0.0,0.0
1337,0.05,0.0,0.02857142857142857
1338,0.028985507246376812,0.038461538461538464,0.0
1339,0.04,0.08510638297872342,0.0
134,0.07999999999999999,0.07999999999999999,0.0
1340,0.02150537634408602,0.0,0.02857142857142857
1341,0.06349206349206349,0.06153846153846154,0.0
1342,0.09302325581395349,0.05633802816901409,0.0
1343,0.08333333333333333,0.0909090909090909,0.0
1344,0.047619047619047616,0.08695652173913045,0.052631578947368425
1345,0.012738853503184712,0.0,0.0
1346,0.11111111111111112,0.11111111111111112,0.045454545454545456
1347,0.23529411764705882,0.23529411764705882,0.23529411764705882
1348,0.014492753623188404,0.0273972602739726,0.0273972602739726
1349,0.14814814814814814,0.08421052631578947,0.09638554216867469
135,0.0,0.0,0.0
1350,0.14285714285714285,0.18181818181818182,0.0
1351,0.3076923076923077,0.33333333333333337,0.1142857142857143
1352,0.0,0.0,0.0
1353,0.10714285714285715,0.14634146341463414,0.0
1354,0.017543859649122806,0.0,0.0
1355,0.037037037037037035,0.0,0.0
1356,0.2222222222222222,0.125,0.15384615384615385
1357,0.09302325581395349,0.06779661016949151,0.07999999999999999
1358,0.0136986301369863,0.018018018018018018,0.020202020202020204
1359,0.0,0.039999999999999994,0.0
136,0.03305785123966942,0.07692307692307693,0.0
1360,0.04395604395604396,0.026666666666666665,0.0
1361,0.015503875968992248,0.015873015873015872,0.025974025974025972
1362,0.031496062992125984,0.023809523809523808,0.0547945205479452
1363,0.039999999999999994,0.06060606060606061,0.07407407407407407
1364,0.08695652173913045,0.08695652173913045,0.014492753623188406
1365,0.07228915662650602,0.0,0.0
