qid,granite_dense,granite_small_dense,bm25,st_dense,gte_dense,e5_dense,bge_dense,hybrid_granite_bm25,hybrid_granite_small_bm25,granite_rerank,granite_small_rerank,hybrid_granite_bm25_rerank
10558,0.20210734650054757,0.2960819109658652,0.0,0.6713860725233041,0.2960819109658652,0.6105456988825855,0.23463936301137822,0.1480409554829326,0.16716045496620227,0.7653606369886217,0.7653606369886217,0.7653606369886217
10596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.18154179253735267,0.20210734650054757,0.15642624200758548,0.20210734650054757,0.0,0.18154179253735267,0.13565197343244778,0.2960819109658652,0.2960819109658652,0.18154179253735267,0.18154179253735267,0.20210734650054757
10601,0.6364391809889587,0.7653606369886217,0.13565197343244778,0.46927872602275644,0.6049306994552042,0.46927872602275644,0.16716045496620227,0.3228087653971817,0.37590633587120725,0.6049306994552042,0.6049306994552042,0.6049306994552042
10628,0.6131471927654584,0.6131471927654584,0.0,0.2640681225725909,0.6131471927654584,0.17723928678404774,0.2640681225725909,0.3065735963827292,0.38685280723454163,0.6131471927654584,0.6131471927654584,0.6131471927654584
10639,1.0,0.43067655807339306,0.38685280723454163,0.5,0.6309297535714575,0.3562071871080222,0.5,0.6309297535714575,0.5,0.6309297535714575,0.6309297535714575,0.6309297535714575
10645,0.6309297535714575,0.6309297535714575,0.43067655807339306,0.6309297535714575,0.43067655807339306,0.0,0.6309297535714575,1.0,0.6309297535714575,0.3333333333333333,0.3333333333333333,0.3562071871080222
10674,0.8503449055347546,0.5802792108518124,0.6131471927654584,0.5012658353418871,0.6934264036172708,0.38685280723454163,0.42177340954886444,0.6131471927654584,0.6131471927654584,0.3065735963827292,0.2640681225725909,0.3065735963827292
10710,0.8451850618939637,0.4632423659320675,0.6364391809889587,0.2960819109658652,0.2960819109658652,0.46927872602275644,0.2960819109658652,0.8519590445170673,0.7039180890341347,0.8072467605676945,0.8072467605676945,0.7988614740430418
10734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1074,1.0,1.0,0.43067655807339306,0.6309297535714575,1.0,1.0,1.0,1.0,1.0,1.0,0.6309297535714575,0.6309297535714575
10792,0.18154179253735267,0.0,0.0,0.0,0.1480409554829326,0.15642624200758548,0.16716045496620227,0.0,0.0,0.0,0.0,0.0
10808,0.38685280723454163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43067655807339306,0.43067655807339306,0.43067655807339306
10809,0.9060254355346823,0.2960819109658652,1.0,0.34870224750355494,0.7653606369886217,0.46927872602275644,0.7653606369886217,1.0,0.9674679834891693,1.0,1.0,1.0
10812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10827,0.3065735963827292,0.0,0.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.19342640361727081,0.0,0.19342640361727081,0.18457569677956817,0.19342640361727081
10845,0.0,0.0,0.16716045496620227,0.0,0.23463936301137822,0.0,0.0,0.0,0.2960819109658652,0.0,0.0,0.1480409554829326
1085,1.0,1.0,1.0,1.0,0.6309297535714575,0.38685280723454163,0.3333333333333333,1.0,1.0,1.0,1.0,1.0
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1090,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3562071871080222,1.0,1.0,1.0
10912,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.43067655807339306,0.43067655807339306,1.0,1.0,1.0
10932,0.24630238874073,0.0,0.0,0.0,0.0,0.0,0.19519002499605084,0.13905617951077562,0.0,0.0,0.0,0.0
10975,0.0,0.23719771276929622,0.0,0.0,0.0,0.0,0.0,0.0,0.17723928678404774,0.0,0.0,0.0
10979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10994,0.6131471927654584,0.6131471927654584,0.7903864795495061,0.5912352048230277,0.8065735963827293,0.7977228895450266,0.8065735963827293,0.8175295903539445,0.8065735963827293,0.8503449055347546,0.8503449055347546,0.8503449055347546
11039,0.5706417189553201,0.6509209298071326,0.0,0.6934264036172708,0.8315546295836225,0.6052602440527057,1.0,0.40298313359773236,0.448643819352159,0.6131471927654584,0.6131471927654584,0.6131471927654584
11054,0.5,0.0,0.6309297535714575,0.0,0.0,0.6309297535714575,0.3010299956639812,0.6309297535714575,0.3562071871080222,0.0,0.0,0.0
11088,0.3903800499921017,0.3903800499921017,0.3903800499921017,0.3903800499921017,0.3903800499921017,0.3903800499921017,0.3903800499921017,0.3903800499921017,0.3903800499921017,0.3903800499921017,0.3903800499921017,0.3903800499921017
1150,0.6713860725233041,0.38364913903790027,0.0,0.4367467095119258,0.4776237035032179,0.46927872602275644,0.43734888382569426,0.34337431936037655,0.13565197343244778,0.5307212739772434,0.5307212739772434,0.5307212739772434
1157,0.7653606369886217,0.7653606369886217,0.7653606369886217,0.7653606369886217,0.7653606369886217,0.7653606369886217,0.7653606369886217,0.7653606369886217,0.7653606369886217,0.7653606369886217,0.7653606369886217,0.7653606369886217
1159,0.23599633571930026,0.592512031964586,0.5585075862632192,0.5585075862632192,0.5585075862632192,0.39866240631493294,0.5078961547485289,0.33424620450682646,0.5585075862632192,0.7773960039392073,0.7773960039392073,0.7773960039392073
1198,0.14606834984270645,0.16958010263680806,0.11305340175787204,0.30078518014914984,0.31608365985743925,0.10209739512291163,0.13120507751234178,0.4412576003965278,0.2716774977597197,0.5531464700081437,0.5531464700081437,0.5531464700081437
1230,0.18154179253735267,0.6508205185601091,0.46927872602275644,0.6713860725233041,0.6508205185601091,0.46927872602275644,0.6508205185601091,0.46927872602275644,0.6105456988825855,0.46927872602275644,0.46927872602275644,0.46927872602275644
1281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284,0.31546487678572877,0.38685280723454163,0.2890648263178879,1.0,1.0,0.0,1.0,0.43067655807339306,0.5,0.0,0.2890648263178879,0.0
1297,0.0,0.0,0.19342640361727081,0.0,0.0,0.0,0.19342640361727081,0.3065735963827292,0.3065735963827292,0.21840743681816419,0.21840743681816419,0.23719771276929622
1306,0.5,1.0,0.38685280723454163,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,1.0,1.0,1.0
1309,0.19092086617893467,0.13032376591037062,0.0,0.15130120674940672,0.27839258028034286,0.4123370353127634,0.20815499636142162,0.10778915452451093,0.09109240322345806,0.23877292085081492,0.23877292085081492,0.23877292085081492
1310,0.2890648263178879,0.2890648263178879,0.0,0.31546487678572877,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0
1321,1.0,0.9349366583346498,0.9828920819566879,1.0,1.0,1.0,0.9828920819566879,1.0,1.0,1.0,1.0,1.0
1322,0.38685280723454163,0.5,0.6309297535714575,0.0,0.0,0.43067655807339306,0.0,1.0,1.0,0.38685280723454163,0.3562071871080222,0.3562071871080222
1391,0.7668091220635322,0.7246262544989281,0.123151194370365,0.5413996682199069,0.787702056960637,0.7246262544989281,0.7365896932159578,0.24630238874073,0.19519002499605084,0.6366824387328317,0.6366824387328317,0.6366824387328317
1393,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1416,1.0,0.8175295903539445,0.2640681225725909,0.6131471927654584,0.8772153153380493,0.19342640361727081,0.9197207891481876,0.8503449055347546,0.8772153153380493,1.0,1.0,1.0
1441,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1469,0.5,0.6309297535714575,0.0,1.0,1.0,1.0,1.0,0.3562071871080222,0.38685280723454163,1.0,1.0,1.0
15,1.0,1.0,0.0,0.5,0.43067655807339306,0.3010299956639812,0.2890648263178879,0.6309297535714575,0.43067655807339306,1.0,1.0,1.0
1530,0.5773584151532217,0.6843515475204855,0.10209739512291163,0.4599715079731103,0.6843515475204855,0.616868840006589,0.6548086577531307,0.3120255505658846,0.39248880045921386,0.36005461457723403,0.36005461457723403,0.36005461457723403
1670,0.8529278650606567,0.9060254355346823,0.23463936301137822,0.8385465274895063,0.7653606369886217,0.7122630665145961,0.8451850618939637,0.5881601264058984,0.7529716549381369,0.34870224750355494,0.34870224750355494,0.34870224750355494
1676,0.38685280723454163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1736,0.20210734650054757,0.0,0.2960819109658652,0.0,0.3044671974905181,0.20210734650054757,0.15642624200758548,0.20210734650054757,0.18154179253735267,0.0,0.0,0.0
