qid,granite_dense,granite_small_dense,bm25,st_dense,gte_dense,e5_dense,bge_dense,hybrid_granite_bm25,hybrid_granite_small_bm25,granite_rerank,granite_small_rerank,hybrid_granite_bm25_rerank
141,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.43067655807339306,0.43067655807339306,0.43067655807339306
142,0.0,0.0,0.3010299956639812,0.0,0.3010299956639812,0.3333333333333333,0.0,0.43067655807339306,0.3562071871080222,0.3562071871080222,0.38685280723454163,0.3562071871080222
143,1.0,1.0,1.0,0.6309297535714575,0.6309297535714575,1.0,0.6309297535714575,1.0,1.0,1.0,1.0,1.0
146,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
148,1.0,1.0,1.0,0.43067655807339306,1.0,1.0,0.6309297535714575,1.0,1.0,1.0,1.0,1.0
163,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0.6309297535714575,1.0,1.0,1.0,1.0,1.0,1.0
171,0.6309297535714575,0.6309297535714575,0.0,0.43067655807339306,0.6309297535714575,0.0,0.6309297535714575,0.38685280723454163,0.38685280723454163,0.6309297535714575,0.6309297535714575,0.6309297535714575
179,0.5,1.0,0.0,1.0,1.0,1.0,1.0,0.31546487678572877,0.31546487678572877,1.0,1.0,1.0
180,0.43067655807339306,0.38685280723454163,0.0,0.38685280723454163,0.43067655807339306,0.6309297535714575,0.5,0.3333333333333333,0.3010299956639812,0.31546487678572877,0.3562071871080222,0.31546487678572877
183,0.43067655807339306,0.38685280723454163,0.0,0.38685280723454163,0.38685280723454163,0.43067655807339306,0.5,0.31546487678572877,0.2890648263178879,0.3333333333333333,0.38685280723454163,0.3333333333333333
185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,1.0,1.0,0.0,0.0,0.6309297535714575,0.0,1.0,0.3562071871080222,0.3562071871080222,1.0,1.0,1.0
208,1.0,1.0,1.0,0.6309297535714575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
212,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
213,1.0,1.0,0.6309297535714575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
218,0.6309297535714575,0.0,0.0,0.43067655807339306,0.6309297535714575,1.0,1.0,0.38685280723454163,0.0,1.0,1.0,1.0
219,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
230,0.5,0.5,0.0,0.0,0.3562071871080222,0.3562071871080222,0.0,0.3333333333333333,0.38685280723454163,0.3333333333333333,0.3562071871080222,0.3333333333333333
232,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
233,1.0,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,1.0,1.0,1.0,1.0,1.0
