retriever,precision@1,precision@3,precision@5,precision@10,recall@1,recall@3,recall@5,recall@10,ndcg@1,ndcg@3,ndcg@5,ndcg@10,mrr,ms_per_query
granite_dense,0.46439628482972134,0.4066047471620227,0.3665634674922601,0.28513931888544897,0.057930664719524703,0.11527248988190009,0.14498988784261083,0.182539252945703,0.44427244582043346,0.4238782532155468,0.4101107194988545,0.37516447236263056,0.5581293921077203,35.63344998763811
bm25,0.43034055727554177,0.3323013415892672,0.2743034055727554,0.21393188854489167,0.05363383239427335,0.0977818620809315,0.11620295861332691,0.1474090373805491,0.4148606811145511,0.3604729273238781,0.33023596983086956,0.3018712216113777,0.511483365275935,5.0355663127337955
hybrid_granite_bm25,0.5108359133126935,0.39628482972136225,0.3287925696594427,0.25758513931888544,0.06412175437141154,0.11962218578034799,0.14063953438572738,0.17301220841557582,0.48606811145510836,0.4277527567149395,0.3924392163250321,0.3601290682814763,0.5902783920585778,30.8695141951937
convex_hybrid_granite_bm25,0.47987616099071206,0.4169246646026831,0.3684210526315789,0.29071207430340557,0.06510750956655113,0.12079784097910348,0.14745158317914817,0.18571627849217112,0.46439628482972134,0.4366254995519969,0.41939780149812617,0.3870890873086845,0.5738070666863236,31.06588886686004
