qid,granite_dense,bm25,splade,convex_hybrid_granite_bm25,convex_hybrid_granite_splade
4102,0.787702056960637,0.5205067333228022,0.75369761125927,0.8318724637288826,0.787702056960637
4103,1.0,0.9197207891481876,1.0,1.0,1.0
4105,0.0,0.0,0.0,0.0,0.0
4116,0.4690000933206748,0.0,0.0,0.3932783996463063,0.4440973278132557
4125,0.41618115554873086,0.0,0.0,0.3171937659698004,0.23463936301137822
4142,0.6509209298071326,0.6131471927654584,0.38685280723454163,0.6934264036172708,0.6509209298071326
4153,0.0,0.0,0.0,0.0,0.0
4179,0.0,0.0,0.0,0.0,0.0
4188,0.6309297535714575,1.0,1.0,1.0,1.0
42,0.5,0.0,0.43067655807339306,0.38685280723454163,0.5
4205,0.6309297535714575,0.0,0.31546487678572877,0.5,1.0
4233,0.14126697285982898,0.0,0.0,0.0,0.0
4265,1.0,0.0,0.0,1.0,1.0
4286,0.0,0.16716045496620227,0.18154179253735267,0.0,0.0
4289,0.0,0.0,0.0,0.0,0.0
4306,1.0,0.6131471927654584,1.0,1.0,1.0
4312,0.3692312710536414,0.2423936099728648,0.30260241349881345,0.41670506517877265,0.5107574098602351
4335,0.0,0.0,0.0,0.0,0.0
4339,0.6131471927654584,0.0,0.0,0.3065735963827292,0.38685280723454163
4394,0.7653606369886217,0.6257049680303419,0.7653606369886217,0.9134015924715543,0.7653606369886217
4409,1.0,0.0,1.0,1.0,1.0
4411,0.6461438622906606,0.08274602130532002,0.4483039899025303,0.43331321714210663,0.6684881776649958
4414,0.732296200528563,0.18293214719087553,0.5201261898372743,0.7021799053685303,0.8067791927789942
4415,0.0,0.0,0.0,0.0,0.0
4433,0.3391602052736161,0.0,0.10209739512291163,0.3391602052736161,0.21398626473452756
4447,0.0,0.0,0.0,0.0,0.0
4464,1.0,1.0,0.9197207891481876,1.0,1.0
4465,1.0,1.0,1.0,1.0,1.0
4484,0.8048099750039491,0.7757386182436072,0.5585075862632192,0.8318724637288826,0.787702056960637
4499,1.0,0.6309297535714575,0.6309297535714575,1.0,1.0
4500,0.0,0.0,0.0,0.0,0.0
4504,0.0,0.0,0.0,0.0,0.0
4514,0.3010299956639812,0.0,0.3010299956639812,0.0,0.38685280723454163
4523,0.0,0.0,0.0,0.0,0.0
4539,1.0,0.3333333333333333,1.0,1.0,1.0
4571,1.0,0.0,0.3889580943680543,1.0,1.0
4600,1.0,0.0,0.6309297535714575,1.0,1.0
4605,0.46927872602275644,0.46927872602275644,0.46927872602275644,0.46927872602275644,0.46927872602275644
4615,1.0,0.0,0.6309297535714575,0.6309297535714575,1.0
4640,0.0,0.0,0.0,0.0,0.0
4641,0.8175295903539445,0.20438239758848611,0.6131471927654584,0.8503449055347546,0.8175295903539445
4678,0.7653606369886217,0.40179981797758046,0.7653606369886217,0.9469024295259745,0.7653606369886217
4681,0.38685280723454163,0.0,0.0,0.3065735963827292,0.3065735963827292
4700,0.38268031849431083,0.39106560501896365,0.6364391809889587,0.519301112470348,0.4632423659320675
4714,0.0,0.0,0.0,0.0,0.0
475,0.0,0.0,0.0,0.0,0.0
4756,1.0,0.38364913903790027,1.0,1.0,1.0
4767,0.3010299956639812,0.0,0.0,0.0,0.0
4775,1.0,1.0,1.0,1.0,1.0
4777,0.0,0.0,0.0,0.0,0.0
4785,0.6131471927654584,0.0,0.3065735963827292,0.6131471927654584,0.6131471927654584
4804,0.0,0.5,0.43067655807339306,0.31546487678572877,0.0
4813,0.6364391809889587,0.6364391809889587,0.5307212739772434,0.7653606369886217,0.7039180890341347
4823,0.5032251913410369,0.0,0.3903800499921017,0.3903800499921017,0.3903800499921017
4827,0.0,0.0,0.0,0.0,0.0
4837,0.38685280723454163,0.0,0.0,0.3562071871080222,0.43067655807339306
4844,0.0,0.0,0.0,0.0,0.0
4845,0.0,0.0,0.0,0.0,0.0
4846,0.6309297535714575,0.6309297535714575,0.3010299956639812,1.0,0.6309297535714575
4863,0.0,0.0,0.0,0.0,0.0
4865,0.0,0.0,0.0,0.0,0.0
4920,1.0,0.21840743681816419,0.9197207891481876,1.0,1.0
4942,0.0,0.5,0.0,0.0,0.0
4946,0.0,0.0,0.0,0.0,0.0
4955,0.6131471927654584,0.0,0.6131471927654584,0.2640681225725909,0.6131471927654584
4962,1.0,0.2890648263178879,1.0,1.0,1.0
4968,1.0,1.0,1.0,1.0,1.0
4981,0.8315546295836225,0.0,0.0,0.6131471927654584,0.6131471927654584
4999,1.0,1.0,1.0,1.0,1.0
